UserId; SessionType; dt in ms; HeadOrigin.x; HeadOrigin.y; HeadOrigin.z; HeadDir.x; HeadDir.y; HeadDir.z; EyeOrigin.x; EyeOrigin.y; EyeOrigin.z; EyeDir.x; EyeDir.y; EyeDir.z; EyeHitPos.x; EyeHitPos.y; EyeHitPos.z
tester; Session00; 8976,8982; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 8982,8913; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 8989,0386; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 8995,2739; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9001,3195; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9007,3214; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9013,2237; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9019,2538; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9025,5215; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9031,6303; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9037,6619; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9043,6621; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9049,5904; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9055,7902; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9061,9419; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9068,0731; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9074,0739; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9079,9856; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9086,1134; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9092,2817; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9098,4122; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9103,9935; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9109,9964; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9116,9927; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9122,9927; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9129,0531; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9135,0528; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9140,9664; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9147,0538; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9153,0551; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9159,1915; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9165,1912; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9172,095; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9178,1857; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9184,3591; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9190,5844; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9196,5851; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9201,4984; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9206,5011; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9211,4994; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9217,5178; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9223,6025; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9229,6024; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9236,5816; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9240,5564; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9246,6489; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9252,6487; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9259,6432; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9265,6491; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9272,5514; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9276,551; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9281,5516; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9285,552; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9292,6009; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9298,7101; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9305,6198; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9311,8364; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9317,8317; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9323,8309; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9329,7784; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9335,7786; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9341,8664; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9347,8658; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9353,7077; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9359,857; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9365,8897; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9372,8882; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9377,9845; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9384,0865; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9390,0851; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9397,0187; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9404,1138; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9410,2088; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9416,1299; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9422,2255; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9428,2341; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9434,3656; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9440,4636; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9446,4961; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9452,597; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9458,599; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9464,6364; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9470,7362; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9476,7384; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9482,7359; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9488,7997; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9495,8077; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9502,0322; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9508,0756; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9514,0718; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9520,0711; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9526,0051; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9532,1017; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9538,206; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9544,7163; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9550,718; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9557,6506; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9563,8317; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9569,7537; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9575,8307; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9581,8847; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9587,7885; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9593,9166; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9600,0039; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9606,0283; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9613,0168; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9619,1116; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9625,3365; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9631,3359; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9637,3351; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9643,3354; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9649,3348; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9656,0649; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9662,1572; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9668,1523; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9674,2308; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9680,3564; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9686,2853; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9693,3517; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9700,3515; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9706,3839; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9714,418; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9720,3933; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9728,5527; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9733,6135; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9738,5241; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9744,5321; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9751,5249; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9757,6167; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9763,639; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9769,7999; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9777,702; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9783,7269; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
tester; Session00; 9791,7023; -0,06218893; -0,0322222; 0,579326; 0; 0; 0; -0,06218893; -0,0322222; 0,579326; 0,2568733; -0,1682336; 0,9516898; 0,312976; -0,2779284; 1,969275
